2026-01-14 17:05:47,894 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2026-01-14 17:05:50,286 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2026-01-14 17:08:52,560 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2026-01-14 17:08:54,857 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2026-01-14 17:10:32,368 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2026-01-14 17:10:34,268 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2026-01-14 17:28:20,901 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2026-01-14 17:28:21,004 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2026-01-14 17:31:47,474 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2026-01-14 17:31:47,571 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2026-01-14 17:31:56,253 - INFO - Phone migrated to 4
2026-01-14 17:31:56,374 - INFO - Reconnecting to new data center 4
2026-01-14 17:31:56,512 - INFO - Disconnecting from 149.154.167.51:443/TcpFull...
2026-01-14 17:31:56,513 - INFO - Disconnection from 149.154.167.51:443/TcpFull complete!
2026-01-14 17:31:56,514 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2026-01-14 17:31:58,433 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2026-01-14 17:32:54,904 - INFO - Scraping channel: Lobelia_pharmacy_and_cosmetics
2026-01-14 17:35:01,346 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:01,702 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:02,242 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:02,791 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:02,942 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:03,107 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:03,488 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:03,651 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:04,025 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:04,619 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:04,938 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:05,100 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:05,500 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:06,027 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:06,865 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:07,414 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:07,602 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:08,014 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:08,381 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:08,727 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:08,887 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-01-14 17:35:09,035 - INFO - Saved 200 messages to data/raw/telegram_messages\2026-01-14\Lobelia_pharmacy_and_cosmetics.json
2026-01-14 17:35:09,275 - INFO - Scraping channel: Tikvah_|_Pharma
2026-01-14 17:35:09,800 - ERROR - Failed scraping https://t.me/tikvahpharma: [WinError 123] The filename, directory name, or volume label syntax is incorrect: 'data/raw/images\\Tikvah_|_Pharma'
2026-01-14 17:35:09,800 - INFO - Disconnecting from 149.154.167.91:443/TcpFull...
2026-01-14 17:35:09,800 - INFO - Disconnection from 149.154.167.91:443/TcpFull complete!
